更新时间,#genre#
20250801 01:27,url


RespoTime,whitelist,#genre#
802.71ms,湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
802.74ms,07-26 22:00:00_F1比利时站_F1比利时大奖赛排位赛_维修区,http://one.loiey.top:55488/txsport/100360:2100186/341722/1772394600.m3u8?txtoken=5720c35b99a36397c0f3e76e57f9261bc6d803e8c62ad06852100ee9e49e2b718d68e8ba9265802c37a93a4f3949c33c37a049632b89f3ba1b0993abb51bbe5e460555493f54616626f3ac251648047fab93400a2df659a050dc43c895fd0812ecd6373c65ecb4a80ef67e920547271e05e7e1f8d7577732ef69a20c54
802.79ms,美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-1.m3u8
802.89ms,安徽卫视,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221225844/index.m3u8
803.01ms,湖南张家界水绕四门,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8?contentid=2820180516001
803.09ms,探索亚洲,https://smart.pendy.dpdns.org/Smart.php?id=discoverytwn_twn
803.12ms,CCTV7,https://www.freetv.top/migu/673168121.m3u8?migutoken=5efea15b5115b2be0e9c11527601ab541c646da6310420ce788fafd0cbc53baa18194290df19e900a089f43300a784605577054b709659403fb3de1eaa69137ce76e0233b0f007ee744300c50d
803.12ms,四川卫视,https://migu.188766.xyz/?migutoken=a51a01731f7e17a8f07b837b38f606ba&id=scws&type=sz
803.13ms,CCTV央视台球,http://dassby.qqff.top:99/live/央视台球/index.m3u8
803.21ms,07-26 18:30_超三联赛 南昌赛区第1站 小组赛第三轮_超三联赛 南昌赛区第1站 小组赛第三轮_李嘉伟,http://one.loiey.top:55488/migu/956571493.m3u8?migutoken=390f7aab6b16f22bb9175b74e84f5d36a4712b9d933b345266d37e4affc069aa5a7d60305e62154805bf6afb4ed50bff96d1e434a9261738b02afa3e15f0be8852a21543cbd49bc983b6b8f1
803.28ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-3.ctv
803.31ms,咪视通-30,http://43.138.0.72:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
803.49ms,东森戏剧,https://smart.pendy.dpdns.org/Smart.php?id=ettvdrama
803.87ms,咪视通-8,http://43.138.0.72:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
804.06ms,晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd#http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
804.35ms,东方卫视,https://epg.pw/stream/6aec3ea636542c53729b5c9dd290864ab04d4a69d2b9cb7864a9898779915898.m3u8
804.37ms,CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-15.ctv
804.37ms,广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
804.40ms,「电视伴音」CCTV12,https://piccpndali.v.myalicdn.com/audio/cctv12_2.m3u8
804.52ms,泰山白云亭悬崖,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8
804.61ms,民视旅游,http://api.mytv666.top/api/hk.php?id=3663636134303964303063353333326433303230353763393836326330643437267469643d77696e74763132332669643d3632
804.74ms,黄花城水长城03,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8
804.75ms,07-27 18:30:00_2025乒超联赛第二阶段_乒超第三日女团：山东vs上海,http://one.loiey.top:55488/txsport/100002:20255550/343321/1388741100.m3u8?txtoken=a55a7f100abf55853c8777c0a7378ed35c7ffc034cd50dc0c68b357c754167eee687dae45ebd25b14efd5e138a15ba61bca0995e27e2ea63cb32520fb6b852a4148957a5ee463f6e409e37b26cee89a221d6c3bbd47af15f21103ae7fc6f5d973b380fbda3a12d788889dc5677d58d14a6eb61a8c03342faba54fea79a
804.89ms,解说_默爷侃电影,http://cfss.cc/cdn/hy/17204307.flv
804.90ms,「电视伴音」CCTV14,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8
804.98ms,07-27 10:30_王楚钦领衔山东魏桥迎战安徽中程单招基地_王楚钦领衔山东魏桥迎战安徽中程单招基地_3号桌,http://one.loiey.top:55488/migu/956554063.m3u8?migutoken=a8f698e0207d387d7b3755cf57cb7b05731449037e44075902400c0a724df22e57aacacb0ba9f16f4f1ffc0ce443aa9c33007681395bec814be25e56a0250d8287a78450d90f7c80a2c4c605
805.29ms,咪视通-35,http://43.138.0.72:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
805.37ms,湖南张家界天门山西线玻璃栈道,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
805.40ms,浙江卫视,https://epg.pw/stream/52e4843605cfcef08b1f545c6196ae40253869e76a0f398e617fe35a0b8e9576.m3u8
805.87ms,垫江综合,http://play-sh.quklive.com/live/1672366847646284.m3u8
806.52ms,中天新闻,https://vx65267199.18cn.dpdns.org/5.m3u8
806.64ms,摩登兄弟探清水河,http://vd2.bdstatic.com/mda-jg6dffnbt92877h0/sc/mda-jg6dffnbt92877h0.mp4
806.70ms,厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
806.80ms,新疆天山,https://gcalic.v.myalicdn.com/gc/xjtcdhsz_1/index.m3u8
807.22ms,杭州综合,https://l.cztvcloud.com/channels/lantian/sxchannel01/1080p.m3u8
807.55ms,第一财经,https://www.freetv.top/migu/608780988.m3u8?migutoken=62e21890acbd9928d0be0b4eae9f5e32e1879604b785ee7ce8751d5001a9ff431d7714025aa03d48a2b190ff214e5115dcb6ba455c3d26b1db0f5b3cb49c5967429ff3b1fe8e96e87cc6146543
807.61ms,CCTV-央视高网,http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8
807.73ms,丽江古城大水车,https://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8
807.89ms,海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8
807.96ms,DJ《等爱》,https://vd2.bdstatic.com/mda-mfhh1e0hwq212rrt/sc/h264/1623988905898256147/mda-mfhh1e0hwq212rrt.mp4
808.00ms,丽江古城大研花巷观景,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
808.42ms,美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-1.ctv
808.44ms,广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8
808.51ms,CCTV1,http://zqh2333.top:2222/rtp/239.93.24.184:5140
808.55ms,刀刀影院✔原,http://zzy789.xyz/douyu1.php?id=747764
808.68ms,辽宁卫视,http://171.14.89.243:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
808.76ms,东方卫视,https://live.tvfix.org/live/dfhd/index.m3u8
809.11ms,兵团卫视,http://110.7.131.79:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
809.28ms,「央广」文艺之声,https://tv.iill.top/fm/648
809.56ms,凤凰香港,https://stream1.freetv.fun/feng-huang-xiang-gang-7.m3u8
809.93ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-7.ctv
809.97ms,Nippon TV (540p) [Not 24/7],https://ntv4.mov3.co/hls/ntv.m3u8
810.00ms,CCTV2,http://39.164.160.249:9901/tsfile/live/0002_1.m3u8
810.01ms,咪视通-32,http://43.138.0.72:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
810.09ms,MDIIpanik,https://livetv.streams.ovh:1936/paniktv/paniktv/playlist.m3u8
810.11ms,南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8
810.22ms,07-27 08:20_贵州村超20强决赛day3_贵州村超20强决赛day3_分省,http://one.loiey.top:55488/migu/956503683.m3u8?migutoken=2716b651d02ed14d5f24322d955c2ac02f8eea9c72729d8820cc8d1d4da094841e266531585f2b713352e7121e476e4610289fe257e9a9e52c1406a3df0c2de060cc7b85d754643e7d8febc9
810.34ms,吉林卫视,http://221.217.53.251:5050/nptv/jiling.m3u8
810.47ms,咪视通-7,http://43.138.0.72:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
810.70ms,绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed#http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
810.82ms,1905国外电影,http://php.jdshipin.com:8880/1905.php?id=1905dy2
810.99ms,衡水公共,http://ls.qingting.fm/live/2810.m3u8
811.49ms,07-31 14:00_马克·塞尔比 vs 贾德·特鲁姆普_马克·塞尔比 vs 贾德·特鲁姆普_1号桌,http://one.loiey.top:55488/migu/956152113.m3u8?migutoken=063bd9e3682338a9cf6031d80789d015718ddb89acf0925f855bfa7d38a6589db0787157994f23ae10200d4fd9fa6c144aa5befa140334aa23a495de679d560117c67911e76de94bbc8f8aae
811.52ms,林翠萍经典老歌《相会在梦里》FHD,https://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4
811.63ms,苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed?
811.67ms,咪视通-21,http://43.138.0.72:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
811.85ms,东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=82404ece5a3e1172fe62375275fbec1972e5760ebab5a792834d63b128c6d25cdbb7e8922093aebaf6b4ff8a12f4970bb82639383bb1571a21e1e74fda3c763651392bb4b918419230e8b830e0
812.19ms,镜电视新闻,http://api.mytv666.top/api/hk.php?id=6463663666393262636638326639623730393065356532633436656361353232267469643d77696e74763132332669643d3535
812.26ms,甘肃卫视,http://221.217.53.251:5050/nptv/gansu.m3u8
812.36ms,浙江乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8?contentid=2820180516001
812.48ms,「电视伴音」CCTV9,https://piccpndali.v.myalicdn.com/audio/cctv9_2.m3u8
812.55ms,咪视通-9,http://43.138.0.72:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
812.67ms,J SPORTS 3,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS244&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
812.83ms,江苏卫视,https://epg.pw/stream/c172390e036014eeb19218accd4b85bf6d7bfa44f2c2c7e4b04c59fdbc7525c3.m3u8
812.95ms,凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
813.12ms,八里沟风景区天界山玻璃栈道,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
813.24ms,CCTV17,https://www.freetv.top/migu/673168256.m3u8?migutoken=7270a64d821d9de391cdabdf9685e61de5c0929c8486a24ac167aea6279189e5577fd24dce303030fbf1bec432df053fc57698fb48b6285a78bab608e954345314604511e497b104c51f5dc0cd
813.63ms,黑莓动画,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227303/index.m3u8
813.63ms,纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport
813.95ms,慢摇dj舞曲,https://vd2.bdstatic.com/mda-mkpi5r0xe92ja446/sc/cae_h264/1637775035132431598/mda-mkpi5r0xe92ja446.mp4
814.05ms,陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8
814.08ms,天津卫视,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221225830/index.m3u8
814.61ms,07-30 19:03_覃海洋50蛙获铜 李冰洁200自摘银_覃海洋50蛙获铜 李冰洁200自摘银_2025年世界泳联世锦赛(游泳)-男子800米自由泳 决赛 等,http://one.loiey.top:55488/migu/956689552.m3u8?migutoken=36f1858508cc86f0343accae757954fce0beba4b3906c636738d3bcba3aaa1120e57b0a996de59ad135faf6e9157791a60c209d6564b10691e540a72be02981f51a4cf06629aff79881d4680
814.92ms,CCTV9,http://omnix.cn:4000/udp/225.1.8.9:8112
814.98ms,东森电影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
815.33ms,辽宁公共,http://ygbh.site/php/bfgd.php?id=481
815.39ms,江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.53:11111
815.43ms,咪视通-38,http://43.138.0.72:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
815.46ms,CCTV5,https://smart.pendy.dpdns.org/Smart.php?id=cctv5
815.47ms,07-28 02:30_WTA华盛顿站决赛_WTA华盛顿站决赛_清流,http://one.loiey.top:55488/migu/956346211.m3u8?migutoken=ca75f77f72205e9f9557cd2f4c89202f8855c4bce49e04003f29d88c6c1a779fe0b94908bd79679e1cc59cfe2bdc3c9989421dfbcc5f060104d78ffad138e847f3a37f6c49431c74fa6a6694
815.68ms,龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
815.80ms,山西卫视,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221225839/index.m3u8
815.89ms,陕西卫视,https://epg.pw/stream/f329709f6f2f437e06a426ffc1a1aa9c1459f09aa35b76d24c9a104450f10e08.m3u8
816.00ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-17.ctv
816.14ms,深圳少儿,https://stream1.freetv.fun/shen-zhen-shao-er-2.ctv
816.17ms,CCTV4,https://www.freetv.top/migu/631780421.m3u8?migutoken=8dc7b786c408976ee73b6ee5a0e7bf7de8ed82ed22f8668130fa8f17f943f9aeefa99d71320e4b5ac6c57c70025c65d2b4c31a9dfca1ebed552d0e3d722521423806670cc55bb626ba456b64fe
816.23ms,大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=6e23ed23803d2776218fbd5b6931d4dd0d0a20d0269ca0da6b2efaaf101f71c62689ec1d6f73e16a10d1b756f7e23f0de494b881e2bc39c12250715721f84c185577680003f363869dba1b7e90
816.26ms,07-27 02:30:00_WTA500华盛顿站半决赛_莱巴金娜 vs 费尔南德斯_邱超,http://one.loiey.top:55488/txsport/100308:22823/343010/1772697400.m3u8?txtoken=141cc17e428b697e3232f4114e096554206ef39135b08bbadec968304cf95a7e92b3fd817ea6bc05eeaff090465d98ab3f1077044e28d49c548ad6d96ee241e91c25cfd942bde3a81fd98fcf58f34fde8d6799e28cd0be2f0b18b49463ddc92856a43c7bdfacabcd850537235e64448174161f80287ad5d6643bbe8bc9
816.32ms,大爱贰,https://smart.pendy.dpdns.org/Smart.php?id=daai2_twn
816.37ms,5首伤感DJ,http://wb.xn--dkw.xn--6qq986b3xl:5244/d/%E5%A4%A9/og1.mp4?mda-nd5cr584424xr57c/sc/cae_h264_delogo/1649238205192327499/mda-nd5cr584424xr57c.mp4
816.82ms,卡酷少儿,http://qjrhc.jydjd.top:2911/udp/224.1.100.146:11111
816.84ms,GAORA SPORT,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS254&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
816.93ms,咪视通-15,http://43.138.0.72:35455/itv/3000000020000011521.m3u8?cdn=FifastbLive
817.01ms,解说_小冉看电影,http://cfss.cc/cdn/hy/17341907.flv
817.52ms,云南大理崇圣寺三塔中景,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
817.64ms,劲爆体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.130:11111
817.74ms,山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-12.m3u8
817.89ms,CCTV4,http://36.32.174.67:60080/newlive/live/hls/4/live.m3u8
817.96ms,Sound View Community Media Education (480p),https://livestream.telvue.com/soundviewcmt2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
818.11ms,福建经济,https://stream1.freetv.fun/fu-jian-jing-ji-5.m3u8
818.16ms,大爱壹,https://smart.pendy.dpdns.org/Smart.php?id=daai_twn
818.64ms,07-27 23:00:00_女篮非洲杯A组小组赛_安哥拉 vs 埃及,http://one.loiey.top:55488/txsport/160009:127701/341781/1772407500.m3u8?txtoken=c7dcd7549aa4914bf29b2994a4dcf8cf150d916d704b54f1c67b1f7ce88b0b6809e06acc31fa0b5d076522f22a2098ab7e35a3cab513beafd64331287ddb5ae1fa5f6bc1b1c552882c987b0913d74e8209902a01f5dec6273e8de31dc434e95061dbd6cd073793d53a97745d8eb2357eabce47f4b54934021af3ba8fc9
818.76ms,咪视通-11,http://43.138.0.72:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
818.95ms,四川卫视,https://live.catvod.com/catvod.php?id=scws
819.19ms,CCTV11,http://113.57.111.4:1111/tsfile/live/1010_1.m3u8
819.25ms,CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=50c8dc09429117d7c6a5e9b1aefb676dca3f207436fe4e3d871408aa5c16bfef444b9037198e5b95b6969f927c3c95dab220c147eb00b67cb1411f66f3d2536212a8bebb7d1f4d33717f8b1442
819.36ms,咪视通-36,http://xiaoya.crccxw.top:35455/itv/3000000010000012616.m3u8
819.39ms,咪视通-17,http://43.138.0.72:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
819.48ms,剧集_老三国,http://cfss.cc/cdn/hy/11602081.flv
819.63ms,07-27 15:50_中乙联赛_广东铭途vs昆明城星_解说,http://one.loiey.top:55488/migu/956580224.m3u8?migutoken=f7f9b1691616fa2714f0944e906b7b3679f2cbd918c69465e77cb5722e46e79105b5f998872602979a07e504fe2e12813ee4b61dd522a22135ae806ddc28fe044a611914b8755bc4441983ba
819.80ms,07-30 19:10_2025斯诺克上海大师赛第二轮：赵心童 6-2 克里斯·韦克林_赵心童 6-2 克里斯·韦克林_演播室,http://one.loiey.top:55488/migu/956620527.m3u8?migutoken=15508663628b7122a1892886c37532b45e1f0fa27a6a006cb6a9be7a3b392948d5a7291ba4d48e2cbf6705fcef45351a861b7fc4b5149fc5b24648d0201dc1139cd0cc2f20d5b753e1e022e7
819.90ms,咪视通-16,http://43.138.0.72:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
820.12ms,咪视通-19,http://43.138.0.72:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
820.33ms,Fresno CMAC 1 Public Channel (720p),https://reflect-vod-cmac.cablecast.tv/live-11/live/live.m3u8
820.35ms,八大综合,https://smart.pendy.dpdns.org/Smart.php?id=badazhonghe
820.84ms,咪视通-39,http://43.138.0.72:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
820.88ms,CCTV17,https://live.catvod.com/catvod.php?id=cctv17
820.93ms,咪视通-14,http://43.138.0.72:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
821.10ms,CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv1
821.21ms,咪视通-5,http://43.138.0.72:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
821.42ms,DJ天后,https://vd3.bdstatic.com/mda-kk5f22n13qna8edp/v1-cae/sc/mda-kk5f22n13qna8edp.mp4
821.61ms,中天新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=ctinews
821.62ms,三立综合,https://smart.pendy.dpdns.org/Smart.php?id=sanlizhonghe
821.98ms,文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
822.01ms,深圳卫视,http://ygbh.site/php/bfgd.php?id=100
822.01ms,黑龙江文体,https://stream1.freetv.fun/ipv6-hei-long-jiang-wen-ti-5.m3u8
822.14ms,黑莓电影,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227448/index.m3u8
822.27ms,07-31 16:30_TES vs WE_TES vs WE_官方解说,http://one.loiey.top:55488/migu/956667560.m3u8?migutoken=6961f1fd7ba34d6ed15e8530d528a08c26b02268dbf4ae770eae39f281078b068283e141aea85d0d6156f42665247ece2ab75394bc5c836b1e541b281249cb95291d5d5a9f4f4612fc9bd5af
822.34ms,凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
822.36ms,王七七 Ⅰ 我愿意平凡的陪在你身旁,https://vdse.bdstatic.com/570e05ef514db00b14c9c10d1aef7f1f.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fd5332371b8e0882511e0b75041fcd24f0899fa4237f56edacb89b6734f95ca97
822.48ms,07-27 19:20_中国男篮系列热身赛_中国vs波黑_现场原声,http://one.loiey.top:55488/migu/956504269.m3u8?migutoken=4364af7620200971266f4c4b27fee3efbf257824d7cd008b583d5a45eb55a1fb7d900d1e0014e922039926d5469d4ac57e2bef99bd31f6c6bd7da066f11643a4c4de5db9ef681926a329097f
822.55ms,CCTV6,http://ygbh.site/php/bfgd.php?id=065
822.63ms,咪视通-6,http://43.138.0.72:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
822.66ms,丽江古城万古楼遥望玉龙雪山,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8
822.74ms,文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
822.82ms,湖北卫视,http://gfr.x3322.net:9901/tsfile/live/1088_1.m3u8
823.35ms,北京卫视,https://smart.pendy.dpdns.org/Smart.php?id=beijing
823.37ms,兵团卫视,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227168/index.m3u8
823.64ms,美亚电影,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
823.75ms,咪视通-38,http://xiaoya.crccxw.top:35455/itv/3000000010000015560.m3u8
823.77ms,陕西卫视,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221225850/index.m3u8
823.82ms,天公不作美-黄静美,https://vd2.bdstatic.com/mda-mcibj6pxkwe3x1ji/1080p/cae_h264/1616117049/mda-mcibj6pxkwe3x1ji.mp4
823.86ms,07-30 19:30_2025斯诺克上海大师赛第二轮：罗尼·奥沙利文 6-5 巴里·霍金斯_罗尼·奥沙利文 6-5 巴里·霍金斯_解说员：秦正,http://one.loiey.top:55488/migu/956620539.m3u8?migutoken=8ca6fca0b2318d2d94003ba62c8a553afbb77c1201fd416015ef840dafed149a3f17df565d64cbd049bbec31a1ad72f53c980d539dbd37b82c3853999b039f9fb0819e32697ead704d01ae37
823.89ms,天涯石,https://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8
824.02ms,咪视通-26,http://43.138.0.72:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
824.07ms,今夜为你醉,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
824.14ms,CCTV7,https://smart.pendy.dpdns.org/Smart.php?id=cctv7
824.26ms,MTV 大风吹 ,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
824.26ms,世界地理,http://ygbh.site/php/bfgd.php?id=177
824.33ms,泰山碧霞祠,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
824.40ms,ELta影剧,https://smart.pendy.dpdns.org/Smart.php?id=eltayingju_twn
824.42ms,宁夏卫视,https://live.catvod.com/catvod.php?id=nxws
824.53ms,乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
824.61ms,如梦令,https://vdse.bdstatic.com/20e606730cb53b91bd4a4d2b0323e563.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
824.72ms,卡酷少儿,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227456/index.m3u8
824.89ms,07-27 07:30:00_WNBA常规赛_华盛顿神秘人 vs 西雅图风暴,http://one.loiey.top:55488/txsport/100020:11022500160/342606/1772603800.m3u8?txtoken=b4d68255c27400ac88f2c24573f1dc3ccc89eddefb514e957855aaf93da1ee40b0a9a4f94e5035501fc6d42be54e68423002e0e7008d8d7705a362121cc67f4aa29540f5c23110afa632b4d11fa86f0c40de7bb9e58c924d6972b4e6c066f5282c4ca28c686b92b95e9292e1e366556b67647fc56a717d5e980b52aef0
824.95ms,新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
824.98ms,07-26 19:45_2025斗阵·泉BA篮球赛 宝盖赛区 DAY3_2025斗阵·泉BA篮球赛 宝盖赛区 DAY3_2025和美乡村篮球赛: 丰泽北峰·商会VS台商百崎乡·隆盛，南安石井VS石狮宝盖,http://one.loiey.top:55488/migu/956554683.m3u8?migutoken=0f793954bfb1cd053e655c7b37e46bfe8fd9aba24006752ab84e94983ca81959219e47b31d6836f36dd68ca57772ed0b8c210185183109389e5257ba4f9367b1e07ef817b085d905bd16c6a7
825.02ms,浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?
825.21ms,重庆卫视,http://221.217.53.251:5050/nptv/chongqing.m3u8
825.54ms,宁夏卫视,http://113.26.202.52:1299/tsfile/live/0112_1.m3u8
825.59ms,CCTV15,http://zqh2333.top:2222/rtp/239.93.24.103:5140
825.92ms,咪咕视频_8M1080_咪视通-1,http://xiaoya.crccxw.top:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
826.16ms,吉林-吉林市综合广播,http://live.xmcdn.com/live/443/64.m3u8
826.18ms,黄龙,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
826.72ms,解说_乌贼说电影,http://dns.yiandrive.com:13571/huya/16604522
826.87ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=80908303af21bc464e188f7e6e33e325e8ac7cc103c5c0c6353cc836f0908085ba7e93a6689a2d96daf2f163fd9d3732ba71e1288a2e8bb2bf6ed82066df1e6eafbedc4ce9a9f3aa896c0e4cd9
826.91ms,CCTV10,http://ygbh.site/php/bfgd.php?id=129
826.94ms,西藏-西藏都市生活广播,http://satellitepull.cnr.cn/live/wxxzdsshgb/playlist.m3u8
827.39ms,河南电视剧,http://www.cdnstv.com:6398/hls/1113/index.m3u8
827.54ms,CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=b1f130236741614ca1eaccd92217632731b3c3c0d831bbb7a25004e2ed6d8570b8de27efe2abc85d27a26651d421475c7d50ad99aa55c4aaf55222863fd9d0c80e6d6cf7b8ed52ec2e6cebdd95
